file,youtube_title,playlist,description
ch71-p7.mp4,"[NGN W7.1 P7] Five Feasible Projects, Two Worked End-to-End",Week 7 — Your Project I,"Five Feasible Projects, Two Worked End-to-End — NextGen Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch71-p8.mp4,[NGN W7.1 P8] Scoring the Ideas and Your Turn,Week 7 — Your Project I,"Scoring the Ideas and Your Turn — NextGen Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p1.mp4,[NGN W7.2 P1] From Question to File on Disk,Week 7 — Your Project I,"From Question to File on Disk — NextGen Empirical Finance Camp. Part 1 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p2.mp4,[NGN W7.2 P2] Rules 1 and 2 — Secrets and Licensing,Week 7 — Your Project I,"Rules 1 and 2 — Secrets and Licensing — NextGen Empirical Finance Camp. Part 2 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p3.mp4,"[NGN W7.2 P3] Rule 3 — Pin, Cache, Log",Week 7 — Your Project I,"Rule 3 — Pin, Cache, Log — NextGen Empirical Finance Camp. Part 3 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p4.mp4,[NGN W7.2 P4] WRDS Cloud — Coverage and Access,Week 7 — Your Project I,"WRDS Cloud — Coverage and Access — NextGen Empirical Finance Camp. Part 4 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p5.mp4,"[NGN W7.2 P5] WRDS — Licensing, Gotchas, the Pull",Week 7 — Your Project I,"WRDS — Licensing, Gotchas, the Pull — NextGen Empirical Finance Camp. Part 5 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p6.mp4,"[NGN W7.2 P6] SEC EDGAR — Filings, Text, and XBRL",Week 7 — Your Project I,"SEC EDGAR — Filings, Text, and XBRL — NextGen Empirical Finance Camp. Part 6 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p7.mp4,[NGN W7.2 P7] FRED — Macro Series and Revisions,Week 7 — Your Project I,"FRED — Macro Series and Revisions — NextGen Empirical Finance Camp. Part 7 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p8.mp4,[NGN W7.2 P8] HMDA — Fair Lending at Scale,Week 7 — Your Project I,"HMDA — Fair Lending at Scale — NextGen Empirical Finance Camp. Part 8 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p9.mp4,[NGN W7.2 P9] 13F — Institutional Holdings,Week 7 — Your Project I,"13F — Institutional Holdings — NextGen Empirical Finance Camp. Part 9 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p10.mp4,[NGN W7.2 P10] PatentsView — Innovation Data in Bulk,Week 7 — Your Project I,"PatentsView — Innovation Data in Bulk — NextGen Empirical Finance Camp. Part 10 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p11.mp4,"[NGN W7.2 P11] Free Alternatives — yfinance, Stooq, Tiingo",Week 7 — Your Project I,"Free Alternatives — yfinance, Stooq, Tiingo — NextGen Empirical Finance Camp. Part 11 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p12.mp4,[NGN W7.2 P12] The Eight-Step Defensible Pull,Week 7 — Your Project I,"The Eight-Step Defensible Pull — NextGen Empirical Finance Camp. Part 12 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch72-p13.mp4,[NGN W7.2 P13] Data Acquisition Is the Method,Week 7 — Your Project I,"Data Acquisition Is the Method — NextGen Empirical Finance Camp. Part 13 of 13
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p1.mp4,[NGN W7.3 P1] The Pre-Analysis Plan: The Trap It Stops,Week 7 — Your Project I,"The Pre-Analysis Plan: The Trap It Stops — NextGen Empirical Finance Camp. Part 1 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p2.mp4,[NGN W7.3 P2] Confirmatory vs. Exploratory: The Arithmetic,Week 7 — Your Project I,"Confirmatory vs. Exploratory: The Arithmetic — NextGen Empirical Finance Camp. Part 2 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p3.mp4,[NGN W7.3 P3] The Garden of Forking Paths,Week 7 — Your Project I,"The Garden of Forking Paths — NextGen Empirical Finance Camp. Part 3 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p4.mp4,[NGN W7.3 P4] Component One: Directional Hypotheses,Week 7 — Your Project I,"Component One: Directional Hypotheses — NextGen Empirical Finance Camp. Part 4 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p5.mp4,[NGN W7.3 P5] Component Two: The Primary Specification,Week 7 — Your Project I,"Component Two: The Primary Specification — NextGen Empirical Finance Camp. Part 5 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p6.mp4,[NGN W7.3 P6] Component Three: Declaring Primary Tests and Families,Week 7 — Your Project I,"Component Three: Declaring Primary Tests and Families — NextGen Empirical Finance Camp. Part 6 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p7.mp4,[NGN W7.3 P7] Benjamini–Hochberg and Pre-Committed Families,Week 7 — Your Project I,"Benjamini–Hochberg and Pre-Committed Families — NextGen Empirical Finance Camp. Part 7 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p8.mp4,[NGN W7.3 P8] Components Four and Five: Falsification and Planned Robustness,Week 7 — Your Project I,"Components Four and Five: Falsification and Planned Robustness — NextGen Empirical Finance Camp. Part 8 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p9.mp4,[NGN W7.3 P9] Registering Before You Peek: The Hold-Out Sample,Week 7 — Your Project I,"Registering Before You Peek: The Hold-Out Sample — NextGen Empirical Finance Camp. Part 9 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p10.mp4,[NGN W7.3 P10] The Time-Stamp and the Deviation Log,Week 7 — Your Project I,"The Time-Stamp and the Deviation Log — NextGen Empirical Finance Camp. Part 10 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p11.mp4,[NGN W7.3 P11] The Worked Short-PAP for Maya,Week 7 — Your Project I,"The Worked Short-PAP for Maya — NextGen Empirical Finance Camp. Part 11 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch73-p12.mp4,[NGN W7.3 P12] When the PAP Itself Fails: Olken's Perils,Week 7 — Your Project I,"When the PAP Itself Fails: Olken's Perils — NextGen Empirical Finance Camp. Part 12 of 12
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p1.mp4,[NGN W7.4 P1] A Dataset Is a Sequence of Decisions,Week 7 — Your Project I,"A Dataset Is a Sequence of Decisions — NextGen Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p2.mp4,[NGN W7.4 P2] The Crosswalk Problem,Week 7 — Your Project I,"The Crosswalk Problem — NextGen Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p3.mp4,[NGN W7.4 P3] Merge Discipline: Asserting Cardinality,Week 7 — Your Project I,"Merge Discipline: Asserting Cardinality — NextGen Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p4.mp4,[NGN W7.4 P4] Match Rates and pandas Hygiene,Week 7 — Your Project I,"Match Rates and pandas Hygiene — NextGen Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p5.mp4,[NGN W7.4 P5] Survivorship Bias,Week 7 — Your Project I,"Survivorship Bias — NextGen Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p6.mp4,[NGN W7.4 P6] Look-Ahead Bias and Point-in-Time Discipline,Week 7 — Your Project I,"Look-Ahead Bias and Point-in-Time Discipline — NextGen Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p7.mp4,"[NGN W7.4 P7] Outliers: Winsorizing, Trimming, and When to Do Neither",Week 7 — Your Project I,"Outliers: Winsorizing, Trimming, and When to Do Neither — NextGen Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p8.mp4,[NGN W7.4 P8] Missing Data: Why It Is Missing Matters More Than How Much,Week 7 — Your Project I,"Missing Data: Why It Is Missing Matters More Than How Much — NextGen Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p9.mp4,[NGN W7.4 P9] The Build Script and the Row-Count Log,Week 7 — Your Project I,"The Build Script and the Row-Count Log — NextGen Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch74-p10.mp4,[NGN W7.4 P10] The Panel Is the Argument's Foundation,Week 7 — Your Project I,"The Panel Is the Argument's Foundation — NextGen Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p1.mp4,[NGN W7.5 P1] The Identification Memo: The Page You Write First,Week 7 — Your Project I,"The Identification Memo: The Page You Write First — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p2.mp4,[NGN W7.5 P2] The Identifying-Assumption Sentence,Week 7 — Your Project I,"The Identifying-Assumption Sentence — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p3.mp4,[NGN W7.5 P3] The Threat Menu: OLS and Instrumental Variables,Week 7 — Your Project I,"The Threat Menu: OLS and Instrumental Variables — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p4.mp4,"[NGN W7.5 P4] The Threat Menu: DiD, RD, and Synthetic Control",Week 7 — Your Project I,"The Threat Menu: DiD, RD, and Synthetic Control — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p5.mp4,[NGN W7.5 P5] The Threats-and-Responses Table,Week 7 — Your Project I,"The Threats-and-Responses Table — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p6.mp4,[NGN W7.5 P6] Threats You Can Test vs. Threats You Can Only Argue,Week 7 — Your Project I,"Threats You Can Test vs. Threats You Can Only Argue — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p7.mp4,"[NGN W7.5 P7] Intellectual Honesty: State the Residual, Don't Oversell",Week 7 — Your Project I,"Intellectual Honesty: State the Residual, Don't Oversell — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p8.mp4,[NGN W7.5 P8] A Worked Memo: Maya's HMDA Fair-Lending DiD,Week 7 — Your Project I,"A Worked Memo: Maya's HMDA Fair-Lending DiD — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch75-p9.mp4,[NGN W7.5 P9] The Bridge to Week 8,Week 7 — Your Project I,"The Bridge to Week 8 — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch76-p1.mp4,[NGN W7.6 P1] The Manuscript Build and the 250-Word Abstract,Week 7 — Your Project I,"The Manuscript Build and the 250-Word Abstract — NextGen Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch76-p2.mp4,[NGN W7.6 P2] Publication-Grade Tables,Week 7 — Your Project I,"Publication-Grade Tables — NextGen Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch76-p3.mp4,[NGN W7.6 P3] Publication-Grade Figures,Week 7 — Your Project I,"Publication-Grade Figures — NextGen Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch76-p4.mp4,[NGN W7.6 P4] The Five-Paragraph Introduction,Week 7 — Your Project I,"The Five-Paragraph Introduction — NextGen Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch76-p5.mp4,[NGN W7.6 P5] The Three-Strand Literature Review,Week 7 — Your Project I,"The Three-Strand Literature Review — NextGen Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p1.mp4,"[NGN W7.L P1] Your Data, Reproducibly — The Repository as Deliverable",Week 7 — Your Project I,"Your Data, Reproducibly — The Repository as Deliverable — NextGen Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p2.mp4,"[NGN W7.L P2] Setup — Tools, Identity, and Where You Work",Week 7 — Your Project I,"Setup — Tools, Identity, and Where You Work — NextGen Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p3.mp4,[NGN W7.L P3] Scaffolding the Research Repository,Week 7 — Your Project I,"Scaffolding the Research Repository — NextGen Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p4.mp4,[NGN W7.L P4] The GitHub Classroom Workflow,Week 7 — Your Project I,"The GitHub Classroom Workflow — NextGen Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p5.mp4,[NGN W7.L P5] Pinning the Environment — Why and How,Week 7 — Your Project I,"Pinning the Environment — Why and How — NextGen Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p6.mp4,"[NGN W7.L P6] Locking Versions, the README, and Data Cards",Week 7 — Your Project I,"Locking Versions, the README, and Data Cards — NextGen Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p7.mp4,[NGN W7.L P7] The .gitignore — Two Non-Negotiable Rules,Week 7 — Your Project I,"The .gitignore — Two Non-Negotiable Rules — NextGen Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p8.mp4,[NGN W7.L P8] Verifying the .gitignore and Defense in Depth,Week 7 — Your Project I,"Verifying the .gitignore and Defense in Depth — NextGen Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p9.mp4,[NGN W7.L P9] Filing the Pre-Analysis Plan as a Tagged Commit,Week 7 — Your Project I,"Filing the Pre-Analysis Plan as a Tagged Commit — NextGen Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab7-p10.mp4,[NGN W7.L P10] The Audit Checklist and Where This Leads,Week 7 — Your Project I,"The Audit Checklist and Where This Leads — NextGen Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p1.mp4,[NGN W7.M P1] The Funnel Is Mostly a Furnace,Week 7 — Your Project I,"The Funnel Is Mostly a Furnace — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p2.mp4,"[NGN W7.M P2] The So-What Test, Pointed at Your Own Project",Week 7 — Your Project I,"The So-What Test, Pointed at Your Own Project — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p3.mp4,[NGN W7.M P3] The Fatal-Flaw Checklist — and Why Killing Is a Win,Week 7 — Your Project I,"The Fatal-Flaw Checklist — and Why Killing Is a Win — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p4.mp4,"[NGN W7.M P4] Three Warm-Ups: Sunk Cost, So-What, Fatal vs. Fixable",Week 7 — Your Project I,"Three Warm-Ups: Sunk Cost, So-What, Fatal vs. Fixable — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p5.mp4,[NGN W7.M P5] The Speak-From Deck — Furnace and Three Enemies,Week 7 — Your Project I,"The Speak-From Deck — Furnace and Three Enemies — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p6.mp4,"[NGN W7.M P6] Checklist on a Slide, and Two of My Own Funnels",Week 7 — Your Project I,"Checklist on a Slide, and Two of My Own Funnels — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p7.mp4,[NGN W7.M P7] Worked Case One — Why the Clean Shock Makes It Viable,Week 7 — Your Project I,"Worked Case One — Why the Clean Shock Makes It Viable — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p8.mp4,[NGN W7.M P8] Worked Case Two — A Project That Travels the Whole Funnel,Week 7 — Your Project I,"Worked Case Two — A Project That Travels the Whole Funnel — NextGen Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor7-p9.mp4,[NGN W7.M P9] Your Kill Decision and the Kill-or-Commit Memo,Week 7 — Your Project I,"Your Kill Decision and the Kill-or-Commit Memo — NextGen Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p1.mp4,[NGN W8.1 P1] Execution: Run What You Filed,Week 8 — Your Project II,"Execution: Run What You Filed — NextGen Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p2.mp4,[NGN W8.1 P2] Maya's Confirmatory Result,Week 8 — Your Project II,"Maya's Confirmatory Result — NextGen Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p3.mp4,[NGN W8.1 P3] The Garden Made Visible: Enumerate the Forks,Week 8 — Your Project II,"The Garden Made Visible: Enumerate the Forks — NextGen Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p4.mp4,[NGN W8.1 P4] Maya's 144 Specifications,Week 8 — Your Project II,"Maya's 144 Specifications — NextGen Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p5.mp4,[NGN W8.1 P5] Reading the Curve: Maya's Robust Result,Week 8 — Your Project II,"Reading the Curve: Maya's Robust Result — NextGen Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p6.mp4,[NGN W8.1 P6] The Fragile Curve and the Reading Rule,Week 8 — Your Project II,"The Fragile Curve and the Reading Rule — NextGen Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p7.mp4,[NGN W8.1 P7] When the Curve Lies: Enumeration and Equal Votes,Week 8 — Your Project II,"When the Curve Lies: Enumeration and Equal Votes — NextGen Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p8.mp4,[NGN W8.1 P8] When the Curve Lies: Identification and Fishing,Week 8 — Your Project II,"When the Curve Lies: Identification and Fishing — NextGen Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p9.mp4,[NGN W8.1 P9] The Honest Deviations Log,Week 8 — Your Project II,"The Honest Deviations Log — NextGen Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch81-p10.mp4,[NGN W8.1 P10] Where This Goes Next,Week 8 — Your Project II,"Where This Goes Next — NextGen Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p1.mp4,[NGN W8.2 P1] Robustness & Inference Stress-Tests: Kill Your Own Result,Week 8 — Your Project II,"Robustness & Inference Stress-Tests: Kill Your Own Result — NextGen Empirical Finance Camp. Part 1 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p2.mp4,[NGN W8.2 P2] Alternative Standard Errors: The Sandwich and the Clustering Level,Week 8 — Your Project II,"Alternative Standard Errors: The Sandwich and the Clustering Level — NextGen Empirical Finance Camp. Part 2 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p3.mp4,[NGN W8.2 P3] Reading the Clustering Table and Serial Correlation,Week 8 — Your Project II,"Reading the Clustering Table and Serial Correlation — NextGen Empirical Finance Camp. Part 3 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p4.mp4,[NGN W8.2 P4] The Few-Clusters Danger and the Wild Cluster Bootstrap,Week 8 — Your Project II,"The Few-Clusters Danger and the Wild Cluster Bootstrap — NextGen Empirical Finance Camp. Part 4 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p5.mp4,[NGN W8.2 P5] Reading the Bootstrap Verdict and the Logic of a Placebo,Week 8 — Your Project II,"Reading the Bootstrap Verdict and the Logic of a Placebo — NextGen Empirical Finance Camp. Part 5 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p6.mp4,"[NGN W8.2 P6] Placebo Tests: Fake Dates, Fake Units, Fake Outcomes",Week 8 — Your Project II,"Placebo Tests: Fake Dates, Fake Units, Fake Outcomes — NextGen Empirical Finance Camp. Part 6 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p7.mp4,[NGN W8.2 P7] A Placebo Is a Prediction; Sensitivity and the Bandwidth Knob,Week 8 — Your Project II,"A Placebo Is a Prediction; Sensitivity and the Bandwidth Knob — NextGen Empirical Finance Camp. Part 7 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p8.mp4,[NGN W8.2 P8] Sensitivity: The Controls Knob and the Data Knob,Week 8 — Your Project II,"Sensitivity: The Controls Knob and the Data Knob — NextGen Empirical Finance Camp. Part 8 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p9.mp4,[NGN W8.2 P9] Multiple Testing: The Family Problem and Bonferroni,Week 8 — Your Project II,"Multiple Testing: The Family Problem and Bonferroni — NextGen Empirical Finance Camp. Part 9 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p10.mp4,[NGN W8.2 P10] Benjamini–Hochberg and Maya's Family Worked,Week 8 — Your Project II,"Benjamini–Hochberg and Maya's Family Worked — NextGen Empirical Finance Camp. Part 10 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p11.mp4,[NGN W8.2 P11] Oster's δ: The Untestable Confounder and the R² Insight,Week 8 — Your Project II,"Oster's δ: The Untestable Confounder and the R² Insight — NextGen Empirical Finance Camp. Part 11 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p12.mp4,[NGN W8.2 P12] Oster's δ: Three Ingredients and Two Ways to Use It,Week 8 — Your Project II,"Oster's δ: Three Ingredients and Two Ways to Use It — NextGen Empirical Finance Camp. Part 12 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p13.mp4,[NGN W8.2 P13] Oster Honesty Rules and Assembling the Battery,Week 8 — Your Project II,"Oster Honesty Rules and Assembling the Battery — NextGen Empirical Finance Camp. Part 13 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch82-p14.mp4,"[NGN W8.2 P14] What a Survivor Looks Like, and Your Turn",Week 8 — Your Project II,"What a Survivor Looks Like, and Your Turn — NextGen Empirical Finance Camp. Part 14 of 14
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p1.mp4,[NGN W8.3 P1] From Folder to Paper: The Core Move,Week 8 — Your Project II,"From Folder to Paper: The Core Move — NextGen Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p2.mp4,"[NGN W8.3 P2] The Introduction: Hook, Contribution, Preview",Week 8 — Your Project II,"The Introduction: Hook, Contribution, Preview — NextGen Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p3.mp4,[NGN W8.3 P3] The Roadmap and the Contribution Sentence,Week 8 — Your Project II,"The Roadmap and the Contribution Sentence — NextGen Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p4.mp4,[NGN W8.3 P4] Calibrating the Verb and Positioning the Literature,Week 8 — Your Project II,"Calibrating the Verb and Positioning the Literature — NextGen Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p5.mp4,[NGN W8.3 P5] Data and Design,Week 8 — Your Project II,"Data and Design — NextGen Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p6.mp4,[NGN W8.3 P6] Results and Robustness,Week 8 — Your Project II,"Results and Robustness — NextGen Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch83-p7.mp4,[NGN W8.3 P7] The Conclusion and Causal-Language Discipline,Week 8 — Your Project II,"The Conclusion and Causal-Language Discipline — NextGen Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
